distance_m,wavelength_nm,attenuation_per_m,attenuation_uncertainty_per_m,transmittance,transmittance_uncertainty,transmittance_lower,transmittance_upper,path_loss_db,path_loss_uncertainty_db,path_loss_lower_db,path_loss_upper_db
4.0,518.0,4.046674291916e-02,1.290441025646e-03,8.505543448331e-01,4.390360884456e-03,8.461752954813e-01,8.549560562423e-01,0.702979326,0.022417257,0.680562069,0.725396583
4.0,520.0,4.082981084306e-02,1.290427056758e-03,8.493200053476e-01,4.383942058986e-03,8.449473581615e-01,8.537152812137e-01,0.709286462,0.022417014,0.686869448,0.731703476
4.0,522.0,4.125341691052e-02,1.170455988203e-03,8.478821154594e-01,3.969634797321e-03,8.439217587427e-01,8.518610573414e-01,0.716645253,0.020332903,0.696312350,0.736978156
4.0,524.0,4.177754817459e-02,1.220423567641e-03,8.461063714559e-01,4.130432625824e-03,8.419860041994e-01,8.502469022618e-01,0.725750346,0.021200929,0.704549417,0.746951274
4.0,526.0,4.246219205357e-02,1.180424217253e-03,8.437924151814e-01,3.984132004859e-03,8.398176743218e-01,8.477859679395e-01,0.737643828,0.020506069,0.717137759,0.758149897
4.0,528.0,4.317733631914e-02,1.200404148012e-03,8.413821309986e-01,4.039994400456e-03,8.373518203448e-01,8.454318401938e-01,0.750067156,0.020853156,0.729214000,0.770920312
4.0,530.0,4.395296908500e-02,1.170401639475e-03,8.387757620619e-01,3.926818108277e-03,8.348581215348e-01,8.427117864400e-01,0.763541277,0.020331959,0.743209319,0.783873236
4.0,532.0,4.480907879581e-02,1.250364317919e-03,8.359083382225e-01,4.180759836657e-03,8.317380159235e-01,8.400995704568e-01,0.778413426,0.021721053,0.756692373,0.800134479
4.0,534.0,4.584565421664e-02,1.290342151284e-03,8.324495855438e-01,4.296579156185e-03,8.281640754500e-01,8.367572719156e-01,0.796420586,0.022415539,0.774005047,0.818836125
4.0,536.0,4.687268442274e-02,1.400305601748e-03,8.290367969399e-01,4.643619483242e-03,8.244061581821e-01,8.336934457111e-01,0.814261928,0.024325800,0.789936128,0.838587728
4.0,538.0,4.789015878967e-02,1.360304974238e-03,8.256695589839e-01,4.492649632650e-03,8.211891099598e-01,8.301744535629e-01,0.831937268,0.023630918,0.808306350,0.855568186
4.0,540.0,4.895806698389e-02,1.420283199080e-03,8.221501240512e-01,4.670744033245e-03,8.174926224872e-01,8.268341608037e-01,0.850488733,0.024672846,0.825815887,0.875161580
4.0,542.0,5.021639895350e-02,1.410276558699e-03,8.180223697964e-01,4.614551090460e-03,8.134208098527e-01,8.226499609819e-01,0.872348199,0.024499013,0.847849186,0.896847212
4.0,544.0,5.177514491951e-02,1.500252115286e-03,8.129378808452e-01,4.878447101336e-03,8.080740423083e-01,8.178309950722e-01,0.899426390,0.026062049,0.873364341,0.925488438
4.0,546.0,5.359429536727e-02,1.500244528861e-03,8.070439255946e-01,4.843052935694e-03,8.022153751620e-01,8.119015391691e-01,0.931028270,0.026061917,0.904966353,0.957090186
4.0,548.0,5.558384103828e-02,1.630218283779e-03,8.006468110659e-01,5.220916280995e-03,7.954428803110e-01,8.058847868741e-01,0.965590218,0.028319792,0.937270426,0.993910010
4.0,550.0,5.760377292229e-02,1.840187599055e-03,7.942038666482e-01,5.845936426111e-03,7.883793927691e-01,8.000713712005e-01,1.000680029,0.031967333,0.968712696,1.032647361
6.0,350.0,9.889596205244e-03,3.758950554915e-04,9.423885865245e-01,2.125435260157e-03,9.402655462853e-01,9.445164204094e-01,0.257699824,0.009794949,0.247904875,0.267494773
6.0,352.0,9.716301458359e-03,4.005114067230e-04,9.433689620674e-01,2.266980180338e-03,9.411047035608e-01,9.456386682852e-01,0.253184166,0.010436394,0.242747773,0.263620560
6.0,354.0,9.530050616577e-03,3.806701808959e-04,9.444237709145e-01,2.157083806299e-03,9.422691486462e-01,9.465833200098e-01,0.248330904,0.009919378,0.238411526,0.258250281
6.0,356.0,9.330572014292e-03,3.609609690622e-04,9.455548016315e-01,2.047850264990e-03,9.435091673485e-01,9.476048710803e-01,0.243132956,0.009405801,0.233727155,0.252538758
6.0,358.0,9.137606428434e-03,3.502190688770e-04,9.466501928451e-01,1.989209694543e-03,9.446630716649e-01,9.486414939818e-01,0.238104723,0.009125893,0.228978830,0.247230616
6.0,360.0,9.010906417364e-03,3.663151172735e-04,9.473701099904e-01,2.082215957655e-03,9.452901805988e-01,9.494546158670e-01,0.234803216,0.009545318,0.225257898,0.244348534
6.0,362.0,8.910235699738e-03,3.828687807150e-04,9.479425174200e-01,2.177625574995e-03,9.457673911654e-01,9.501226461459e-01,0.232179972,0.009976668,0.222203304,0.242156640
6.0,364.0,8.775368570623e-03,3.813849545962e-04,9.487099055798e-01,2.170942105587e-03,9.465414454746e-01,9.508833334751e-01,0.228665649,0.009938003,0.218727646,0.238603652
6.0,366.0,8.606089352376e-03,3.525348990998e-04,9.496739763153e-01,2.008759316508e-03,9.476673399750e-01,9.516848616038e-01,0.224254627,0.009186238,0.215068389,0.233440865
6.0,368.0,8.442191877956e-03,3.510897637483e-04,9.506083306524e-01,2.002493125355e-03,9.486079452113e-01,9.526129344241e-01,0.219983841,0.009148581,0.210835260,0.229132422
6.0,370.0,8.293479004540e-03,3.588880416328e-04,9.514569153606e-01,2.048799054310e-03,9.494103205922e-01,9.535079218675e-01,0.216108730,0.009351786,0.206756944,0.225460516
6.0,372.0,8.159762155435e-03,3.668617301156e-04,9.522205765874e-01,2.095999729071e-03,9.501268819930e-01,9.543188848362e-01,0.212624381,0.009559562,0.203064819,0.222183942
6.0,374.0,8.020860888458e-03,3.564011718835e-04,9.530144952376e-01,2.037932897548e-03,9.509787397527e-01,9.550546086541e-01,0.209004937,0.009286984,0.199717954,0.218291921
6.0,376.0,7.906602489062e-03,3.367501746394e-04,9.536680587023e-01,1.926887311896e-03,9.517431167189e-01,9.555968939648e-01,0.206027630,0.008774925,0.197252705,0.214802554
6.0,378.0,7.796821586622e-03,3.172091018280e-04,9.542964328707e-01,1.816269086091e-03,9.524818910998e-01,9.561144314651e-01,0.203166995,0.008265730,0.194901266,0.211432725
6.0,380.0,7.711359792400e-03,3.160414408533e-04,9.547858936628e-01,1.810511457238e-03,9.529770977110e-01,9.565981227955e-01,0.200940060,0.008235303,0.192704757,0.209175364
6.0,382.0,7.610065357832e-03,3.057452551380e-04,9.553663570214e-01,1.752592383466e-03,9.536153711958e-01,9.571205579288e-01,0.198300564,0.007967009,0.190333555,0.206267572
6.0,384.0,7.512792851830e-03,3.138684578112e-04,9.559241050444e-01,1.800206547809e-03,9.541255925172e-01,9.577260077410e-01,0.195765869,0.008178680,0.187587188,0.203944549
6.0,386.0,7.419402855952e-03,3.128577247795e-04,9.564598976328e-01,1.795415204497e-03,9.546661665029e-01,9.582569990207e-01,0.193332343,0.008152343,0.185180000,0.201484686
6.0,388.0,7.359761676293e-03,3.305721489180e-04,9.568022252591e-01,1.897753006161e-03,9.549063530422e-01,9.587018615431e-01,0.191778233,0.008613940,0.183164293,0.200392173
6.0,390.0,7.313741071094e-03,3.203211443619e-04,9.570664574426e-01,1.839411737270e-03,9.552288121809e-01,9.589076379203e-01,0.190579043,0.008346822,0.182232221,0.198925866
6.0,392.0,7.241217993107e-03,3.100990003517e-04,9.574830044959e-01,1.781487135287e-03,9.557031736453e-01,9.592661499716e-01,0.188689261,0.008080457,0.180608804,0.196769718
6.0,394.0,7.222074345802e-03,2.999061071581e-04,9.575929891139e-01,1.723127913642e-03,9.558714106005e-01,9.593176682876e-01,0.188190422,0.007814854,0.180375568,0.196005276
6.0,396.0,7.216196752604e-03,2.990836701006e-04,9.576267597616e-01,1.718463155376e-03,9.559098375771e-01,9.593467657325e-01,0.188037266,0.007793423,0.180243843,0.195830689
6.0,398.0,7.223476338366e-03,2.982987420981e-04,9.575849339183e-01,1.713878287440e-03,9.558725884594e-01,9.593003468644e-01,0.188226955,0.007772970,0.180453985,0.195999925
6.0,400.0,7.253808522356e-03,2.881591423084e-04,9.574106759212e-01,1.655319835262e-03,9.557567862482e-01,9.590674275682e-01,0.189017341,0.007508756,0.181508585,0.196526096
6.0,402.0,7.297092822081e-03,2.874204193702e-04,9.571620631018e-01,1.650647529492e-03,9.555128380439e-01,9.588141347392e-01,0.190145229,0.007489506,0.182655723,0.197634735
6.0,404.0,7.303232667298e-03,2.961510245553e-04,9.571268027898e-01,1.700724499653e-03,9.554275884094e-01,9.588290391987e-01,0.190305219,0.007717005,0.182588214,0.198022224
6.0,406.0,7.292135223641e-03,3.049908595813e-04,9.571905348761e-01,1.751606184090e-03,9.554405303865e-01,9.589437447099e-01,0.190016045,0.007947351,0.182068694,0.197963396
6.0,408.0,7.213711225286e-03,3.234988132867e-04,9.576410411129e-01,1.858774442128e-03,9.557840694382e-01,9.595016206567e-01,0.187972499,0.008429625,0.179542874,0.196402124
6.0,410.0,7.187874816150e-03,3.325667754606e-04,9.577895046544e-01,1.911173802798e-03,9.558802363627e-01,9.597025865048e-01,0.187299262,0.008665915,0.178633347,0.195965177
6.0,412.0,7.144543399123e-03,3.032590807601e-04,9.580385512863e-01,1.743203342375e-03,9.562969329092e-01,9.597833415177e-01,0.186170146,0.007902225,0.178267922,0.194072371
6.0,414.0,7.143637492892e-03,3.027323482350e-04,9.580437586590e-01,1.740185020624e-03,9.563051531128e-01,9.597855250679e-01,0.186146541,0.007888499,0.178258041,0.194035040
6.0,416.0,7.135080595916e-03,3.118369515486e-04,9.580929472122e-01,1.792612703753e-03,9.563020104716e-01,9.598872379709e-01,0.185923568,0.008125744,0.177797824,0.194049312
6.0,418.0,7.168799057154e-03,3.210164391921e-04,9.578991342986e-01,1.845008215186e-03,9.560559017771e-01,9.597459204890e-01,0.186802192,0.008364940,0.178437252,0.195167132
6.0,420.0,7.204721953181e-03,3.109243981644e-04,9.576926934812e-01,1.786620146083e-03,9.559077388107e-01,9.594809811755e-01,0.187738259,0.008101965,0.179636294,0.195840224
6.0,422.0,7.222780971318e-03,3.008469747259e-04,9.575889291647e-01,1.728526394221e-03,9.558619618980e-01,9.593190165638e-01,0.188208835,0.007839371,0.180369464,0.196048206
6.0,424.0,7.232910298468e-03,3.004258478958e-04,9.575307325439e-01,1.726001893265e-03,9.558062853231e-01,9.592582909790e-01,0.188472782,0.007828397,0.180644385,0.196301179
6.0,426.0,7.285046515327e-03,3.096994560570e-04,9.572312472089e-01,1.778723979488e-03,9.554541748158e-01,9.590116248221e-01,0.189831330,0.008070046,0.181761284,0.197901376
6.0,428.0,7.349128495696e-03,3.190337471912e-04,9.568632703116e-01,1.831630048062e-03,9.550333922009e-01,9.586966545341e-01,0.191501157,0.008313276,0.183187881,0.199814433
6.0,430.0,7.455097310597e-03,3.186871469857e-04,9.562550776798e-01,1.828477214978e-03,9.544283474877e-01,9.580853041461e-01,0.194262457,0.008304244,0.185958213,0.202566702
6.0,432.0,7.572896136960e-03,3.476350824754e-04,9.555794421200e-01,1.993157629039e-03,9.535883617210e-01,9.575746798696e-01,0.197332020,0.009058560,0.188273460,0.206390580
6.0,434.0,7.722470170618e-03,3.669441615904e-04,9.547222475898e-01,2.101978528161e-03,9.526225812907e-01,9.568265417433e-01,0.201229571,0.009561709,0.191667861,0.210791280
6.0,436.0,7.903766543389e-03,3.863348958243e-04,9.536842861452e-01,2.210649116023e-03,9.514761972033e-01,9.558974993947e-01,0.205953732,0.010066987,0.195886745,0.216020719
6.0,438.0,8.216734244034e-03,3.664282046428e-04,9.518951322440e-01,2.092807345898e-03,9.498046238039e-01,9.539902418677e-01,0.214108940,0.009548265,0.204560676,0.223657205
6.0,440.0,8.571324042880e-03,3.858659730219e-04,9.498720912354e-01,2.199139912385e-03,9.476754950793e-01,9.520737788333e-01,0.223348724,0.010054768,0.213293956,0.233403492
6.0,442.0,9.027488419921e-03,4.053677738110e-04,9.472758589176e-01,2.303970636686e-03,9.449746878771e-01,9.495826336936e-01,0.235235304,0.010562939,0.224672365,0.245798244
6.0,444.0,9.485181496220e-03,5.041435492728e-04,9.446780579249e-01,2.857520094255e-03,9.418248552773e-01,9.475399041811e-01,0.247161719,0.013136806,0.234024913,0.260298525
6.0,446.0,1.007435896844e-02,5.735026303972e-04,9.413444554656e-01,3.239181127916e-03,9.381108409875e-01,9.445892160280e-01,0.262514311,0.014944142,0.247570169,0.277458452
6.0,448.0,1.061497804633e-02,5.534946751932e-04,9.382959497506e-01,3.116050871654e-03,9.351850673087e-01,9.414171805075e-01,0.276601583,0.014422781,0.262178802,0.291024364
6.0,450.0,1.112699739305e-02,5.235586664790e-04,9.354178189149e-01,2.938476635231e-03,9.324839528453e-01,9.383609157815e-01,0.289943614,0.013642718,0.276300896,0.303586332
6.0,452.0,1.141037706817e-02,4.440461034667e-04,9.338286998841e-01,2.487977972933e-03,9.313440333005e-01,9.363199951332e-01,0.297327828,0.011570806,0.285757021,0.308898634
6.0,454.0,1.156507847319e-02,4.835761307773e-04,9.329623143680e-01,2.706949836858e-03,9.302592877848e-01,9.356731950546e-01,0.301358986,0.012600867,0.288758119,0.313959853
6.0,456.0,1.165106429946e-02,4.536741259969e-04,9.324811092962e-01,2.538255313611e-03,9.299463054725e-01,9.350228223688e-01,0.303599576,0.011821690,0.291777886,0.315421266
6.0,458.0,1.175829847849e-02,5.628496325959e-04,9.318813391872e-01,3.147054416307e-03,9.287395927493e-01,9.350337135457e-01,0.306393849,0.014666549,0.291727299,0.321060398
6.0,460.0,1.186674613428e-02,5.229570992325e-04,9.312751743398e-01,2.922101782560e-03,9.283576521677e-01,9.342018653226e-01,0.309219742,0.013627043,0.295592699,0.322846785
6.0,462.0,1.205637353789e-02,5.726021699813e-04,9.302162051226e-01,3.195862905630e-03,9.270258258095e-01,9.334175641948e-01,0.314160990,0.014920678,0.299240312,0.329081668
6.0,464.0,1.222714806386e-02,5.128029335937e-04,9.292635498848e-01,2.859174446776e-03,9.264087695094e-01,9.321271274254e-01,0.318610976,0.013362449,0.305248527,0.331973425
6.0,466.0,1.241903814858e-02,5.127033612477e-04,9.281942667895e-01,2.855329922843e-03,9.253433241785e-01,9.310539930310e-01,0.323611184,0.013359854,0.310251330,0.336971039
6.0,468.0,1.257201325038e-02,4.628895299853e-04,9.273427139737e-01,2.575543398040e-03,9.247707438431e-01,9.299218372614e-01,0.327597359,0.012061822,0.315535537,0.339659181
6.0,470.0,1.283604381141e-02,4.230515421144e-04,9.258747961040e-01,2.350156561780e-03,9.235276197322e-01,9.282279379032e-01,0.334477380,0.011023737,0.323453643,0.345501117
6.0,472.0,1.314110122105e-02,4.527496373465e-04,9.241816762713e-01,2.510537512645e-03,9.216745456079e-01,9.266956268086e-01,0.342426465,0.011797600,0.330628865,0.354224065
6.0,474.0,1.344715778091e-02,4.228420892980e-04,9.224861223668e-01,2.340395755980e-03,9.201486929552e-01,9.248294894886e-01,0.350401585,0.011018279,0.339383306,0.361419864
6.0,476.0,1.378418667130e-02,4.426195267046e-04,9.206225803590e-01,2.444913184752e-03,9.181809108011e-01,9.230707429185e-01,0.359183773,0.011533633,0.347650139,0.370717406
6.0,478.0,1.413216191905e-02,4.624196401243e-04,9.187024622942e-01,2.548956371973e-03,9.161570387167e-01,9.212549580012e-01,0.368251196,0.012049578,0.356201618,0.380300774
6.0,480.0,1.446105836676e-02,5.220679311898e-04,9.168913020764e-01,2.872077271205e-03,9.140237183704e-01,9.197678823064e-01,0.376821471,0.013603873,0.363217598,0.390425344
6.0,482.0,1.482085164323e-02,6.017315960521e-04,9.149140890536e-01,3.303196290341e-03,9.116168485064e-01,9.182232554393e-01,0.386196845,0.015679723,0.370517122,0.401876568
6.0,484.0,1.518151813511e-02,5.518240312092e-04,9.129363566017e-01,3.022681323225e-03,9.099186737250e-01,9.159640474167e-01,0.395594973,0.014379248,0.381215725,0.409974221
6.0,486.0,1.556303495983e-02,5.318283042615e-04,9.108489431835e-01,2.906491493350e-03,9.079470840250e-01,9.137600768766e-01,0.405536412,0.013858206,0.391678206,0.419394618
6.0,488.0,1.607537993942e-02,4.919101016576e-04,9.080532291960e-01,2.680083337706e-03,9.053770970503e-01,9.107372715079e-01,0.418886928,0.012818031,0.406068898,0.431704959
6.0,490.0,1.672853157561e-02,5.416754181863e-04,9.045016142564e-01,2.939677740915e-03,9.015667083979e-01,9.074460742302e-01,0.435906537,0.014114799,0.421791739,0.450021336
6.0,492.0,1.754246902578e-02,5.515898572758e-04,9.000951363808e-01,2.978900086866e-03,8.971211602536e-01,9.030789713034e-01,0.457115850,0.014373146,0.442742704,0.471488996
6.0,494.0,1.853717207993e-02,5.415651233107e-04,8.947391707778e-01,2.907357176119e-03,8.918365320594e-01,8.976512566441e-01,0.483035493,0.014111925,0.468923568,0.497147417
6.0,496.0,1.976262113856e-02,5.814089769758e-04,8.881845537082e-01,3.098390836423e-03,8.850915608897e-01,8.912883551310e-01,0.514967839,0.015150163,0.499817676,0.530118001
6.0,498.0,2.124879719143e-02,6.811623343282e-04,8.802997688039e-01,3.597762272562e-03,8.767093485063e-01,8.839048930830e-01,0.553694122,0.017749503,0.535944619,0.571443625
6.0,500.0,2.268568179718e-02,7.410329793719e-04,8.727430548698e-01,3.880388317058e-03,8.688712802691e-01,8.766320824733e-01,0.591135985,0.019309592,0.571826393,0.610445577
6.0,502.0,2.434325706370e-02,8.508698884631e-04,8.641062507082e-01,4.411451934962e-03,8.597060403497e-01,8.685289825453e-01,0.634328533,0.022171686,0.612156847,0.656500219
6.0,504.0,2.613150562929e-02,8.408514241043e-04,8.548843915272e-01,4.312984548361e-03,8.505822684430e-01,8.592082741328e-01,0.680926122,0.021910628,0.659015494,0.702836750
6.0,506.0,2.854041064458e-02,9.607207976861e-04,8.426172444655e-01,4.857119467482e-03,8.377740971456e-01,8.474883898772e-01,0.743696571,0.025034144,0.718662427,0.768730716
6.0,508.0,3.153995575512e-02,1.060631649172e-03,8.275880814707e-01,5.266596670114e-03,8.223382070667e-01,8.328714715023e-01,0.821857725,0.027637588,0.794220136,0.849495313
6.0,510.0,3.480012508463e-02,1.220531105760e-03,8.115569218395e-01,5.943182803201e-03,8.056354475306e-01,8.175219193798e-01,0.906810138,0.031804195,0.875005942,0.938614333
6.0,512.0,3.746090321893e-02,1.230509829008e-03,7.987035572142e-01,5.896875465693e-03,7.928283967642e-01,8.046222548413e-01,0.976143813,0.032064218,0.944079596,1.008208031
6.0,514.0,3.912227519045e-02,1.230493481956e-03,7.907814453159e-01,5.838308484677e-03,7.849646358914e-01,7.966413589394e-01,1.019435294,0.032063792,0.987371502,1.051499086
6.0,516.0,3.992422646334e-02,1.310448560206e-03,7.869855758267e-01,6.187824688472e-03,7.808220139841e-01,7.931977908758e-01,1.040332275,0.034147235,1.006185040,1.074479510
6.0,518.0,4.046674291916e-02,1.290441025646e-03,7.844280248731e-01,6.073548629776e-03,7.783779283462e-01,7.905251469730e-01,1.054468989,0.033625885,1.020843104,1.088094874
6.0,520.0,4.082981084306e-02,1.290427056758e-03,7.827210808314e-01,6.060266763600e-03,7.766842146320e-01,7.888048692584e-01,1.063929693,0.033625521,1.030304172,1.097555214
6.0,522.0,4.125341691052e-02,1.170455988203e-03,7.807342144531e-01,5.482890219012e-03,7.752705316899e-01,7.862364022647e-01,1.074967879,0.030499355,1.044468525,1.105467234
6.0,524.0,4.177754817459e-02,1.220423567641e-03,7.782828277543e-01,5.699008231690e-03,7.726046342978e-01,7.840027526210e-01,1.088625518,0.031801393,1.056824125,1.120426912
6.0,526.0,4.246219205357e-02,1.180424217253e-03,7.750923059098e-01,5.489626371015e-03,7.696220739881e-01,7.806014185214e-01,1.106465742,0.030759103,1.075706638,1.137224845
6.0,528.0,4.317733631914e-02,1.200404148012e-03,7.717736141247e-01,5.558641486329e-03,7.662349425146e-01,7.773523216056e-01,1.125100734,0.031279734,1.093821001,1.156380468
6.0,530.0,4.395296908500e-02,1.170401639475e-03,7.681902812255e-01,5.394546987452e-03,7.628146313377e-01,7.736038139888e-01,1.145311916,0.030497938,1.114813978,1.175809855
6.0,532.0,4.480907879581e-02,1.250364317919e-03,7.642544673878e-01,5.733579094991e-03,7.585423417980e-01,7.700096075556e-01,1.167620140,0.032581579,1.135038560,1.200201719
6.0,534.0,4.584565421664e-02,1.290342151284e-03,7.595159737035e-01,5.880212852659e-03,7.536584646811e-01,7.654190078722e-01,1.194630879,0.033623309,1.161007570,1.228254187
6.0,536.0,4.687268442274e-02,1.400305601748e-03,7.548500893984e-01,6.342124851989e-03,7.485345328258e-01,7.612189317622e-01,1.221392892,0.036488700,1.184904192,1.257881592
6.0,538.0,4.789015878967e-02,1.360304974238e-03,7.502558834263e-01,6.123460861055e-03,7.441573440403e-01,7.564044017353e-01,1.247905902,0.035446377,1.212459525,1.283352279
6.0,540.0,4.895806698389e-02,1.420283199080e-03,7.454640251806e-01,6.352620182894e-03,7.391383958332e-01,7.518437899739e-01,1.275733100,0.037009269,1.238723831,1.312742370
6.0,542.0,5.021639895350e-02,1.410276558699e-03,7.398569711308e-01,6.260417659053e-03,7.336229656830e-01,7.461439504163e-01,1.308522298,0.036748520,1.271773778,1.345270818
6.0,544.0,5.177514491951e-02,1.500252115286e-03,7.329697332799e-01,6.597836356762e-03,7.264015032764e-01,7.395973541921e-01,1.349139584,0.039093073,1.310046511,1.388232657
6.0,546.0,5.359429536727e-02,1.500244528861e-03,7.250129427603e-01,6.526180204376e-03,7.185160472202e-01,7.315685838940e-01,1.396542404,0.039092875,1.357449529,1.435635280
6.0,548.0,5.558384103828e-02,1.630218283779e-03,7.164097162881e-01,7.007425309017e-03,7.094364504123e-01,7.234515245076e-01,1.448385327,0.042479688,1.405905638,1.490865015
6.0,550.0,5.760377292229e-02,1.840187599055e-03,7.077795261456e-01,7.814682641270e-03,7.000078266112e-01,7.156375094491e-01,1.501020043,0.047950999,1.453069044,1.548971042
8.0,350.0,9.889596205244e-03,3.758950554915e-04,9.239320309334e-01,2.778411856305e-03,9.211577924578e-01,9.267146245455e-01,0.343599765,0.013059932,0.330539833,0.356659697
8.0,352.0,9.716301458359e-03,4.005114067230e-04,9.252138197767e-01,2.964469507826e-03,9.222540944161e-01,9.281830435763e-01,0.337578889,0.013915192,0.323663697,0.351494080
8.0,354.0,9.530050616577e-03,3.806701808959e-04,9.265934221520e-01,2.821811885021e-03,9.237759026272e-01,9.294195351206e-01,0.331107872,0.013225837,0.317882035,0.344333708
8.0,356.0,9.330572014292e-03,3.609609690622e-04,9.280732871294e-01,2.679985864664e-03,9.253971670240e-01,9.307571462026e-01,0.324177275,0.012541069,0.311636207,0.336718344
8.0,358.0,9.137606428434e-03,3.502190688770e-04,9.295070831824e-01,2.604248841494e-03,9.269064791666e-01,9.321149836639e-01,0.317472964,0.012167857,0.305305107,0.329640821
8.0,360.0,9.010906417364e-03,3.663151172735e-04,9.304497092865e-01,2.726702354995e-03,9.277269983608e-01,9.331804108763e-01,0.313070955,0.012727091,0.300343864,0.325798045
8.0,362.0,8.910235699738e-03,3.828687807150e-04,9.311993634385e-01,2.852217319058e-03,9.283515097629e-01,9.340559533206e-01,0.309573296,0.013302224,0.296271072,0.322875520
8.0,364.0,8.775368570623e-03,3.813849545962e-04,9.322046111187e-01,2.844230506287e-03,9.293647151898e-01,9.350531850281e-01,0.304887532,0.013250671,0.291636861,0.318138202
8.0,366.0,8.606089352376e-03,3.525348990998e-04,9.334678892551e-01,2.632640065212e-03,9.308389580923e-01,9.361042452027e-01,0.299006169,0.012248317,0.286757852,0.311254486
8.0,368.0,8.442191877956e-03,3.510897637483e-04,9.346926362474e-01,2.625288134699e-03,9.320710315105e-01,9.373216146834e-01,0.293311788,0.012198108,0.281113680,0.305509896
8.0,370.0,8.293479004540e-03,3.588880416328e-04,9.358053046102e-01,2.686794664969e-03,9.331223632904e-01,9.384959600030e-01,0.288144973,0.012469048,0.275675926,0.300614021
8.0,372.0,8.159762155435e-03,3.668617301156e-04,9.368069037310e-01,2.749428811896e-03,9.340615056158e-01,9.395603711337e-01,0.283499174,0.012746082,0.270753092,0.296245256
8.0,374.0,8.020860888458e-03,3.564011718835e-04,9.378484716510e-01,2.674002354764e-03,9.351782777461e-01,9.405262897016e-01,0.278673250,0.012382645,0.266290605,0.291055895
8.0,376.0,7.906602489062e-03,3.367501746394e-04,9.387061200874e-01,2.528875598996e-03,9.361806478287e-01,9.412384051446e-01,0.274703507,0.011699899,0.263003607,0.286403406
8.0,378.0,7.796821586622e-03,3.172091018280e-04,9.395308982539e-01,2.384222018998e-03,9.371496988652e-01,9.419181480212e-01,0.270889327,0.011020973,0.259868354,0.281910300
8.0,380.0,7.711359792400e-03,3.160414408533e-04,9.401734698605e-01,2.377070224534e-03,9.377994021158e-01,9.425535476299e-01,0.267920080,0.010980404,0.256939676,0.278900485
8.0,382.0,7.610065357832e-03,3.057452551380e-04,9.409356533587e-01,2.301492891237e-03,9.386369728562e-01,9.432399632284e-01,0.264400751,0.010622678,0.253778073,0.275023430
8.0,384.0,7.512792851830e-03,3.138684578112e-04,9.416681556830e-01,2.364479454353e-03,9.393066422877e-01,9.440356061656e-01,0.261021158,0.010904907,0.250116251,0.271926065
8.0,386.0,7.419402855952e-03,3.128577247795e-04,9.423719576440e-01,2.358626772516e-03,9.400162800689e-01,9.447335385390e-01,0.257776458,0.010869791,0.246906667,0.268646248
8.0,388.0,7.359761676293e-03,3.305721489180e-04,9.428216983295e-01,2.493364758906e-03,9.403316276140e-01,9.453183629445e-01,0.255704311,0.011485253,0.244219058,0.267189564
8.0,390.0,7.313741071094e-03,3.203211443619e-04,9.431688760361e-01,2.416935469587e-03,9.407550347052e-01,9.455889109348e-01,0.254105391,0.011129096,0.242976295,0.265234488
8.0,392.0,7.241217993107e-03,3.100990003517e-04,9.437162468885e-01,2.341163718206e-03,9.413779847405e-01,9.460603169797e-01,0.251585681,0.010773943,0.240811739,0.262359624
8.0,394.0,7.222074345802e-03,2.999061071581e-04,9.438607873242e-01,2.264556915405e-03,9.415989448553e-01,9.461280630313e-01,0.250920563,0.010419805,0.240500758,0.261340368
8.0,396.0,7.216196752604e-03,2.990836701006e-04,9.439051694056e-01,2.258452978342e-03,9.416494161393e-01,9.461663264057e-01,0.250716354,0.010391231,0.240325123,0.261107585
8.0,398.0,7.223476338366e-03,2.982987420981e-04,9.438502010971e-01,2.252394621731e-03,9.416004918848e-01,9.461052854039e-01,0.250969273,0.010363960,0.240605313,0.261333233
8.0,400.0,7.253808522356e-03,2.881591423084e-04,9.436211965794e-01,2.175304597363e-03,9.414483973921e-01,9.457990104402e-01,0.252023121,0.010011674,0.242011447,0.262034795
8.0,402.0,7.297092822081e-03,2.874204193702e-04,9.432945012842e-01,2.168976809190e-03,9.411280161977e-01,9.454659736386e-01,0.253526972,0.009986008,0.243540964,0.263512980
8.0,404.0,7.303232667298e-03,2.961510245553e-04,9.432481689642e-01,2.234751293189e-03,9.410160628772e-01,9.454855696449e-01,0.253740292,0.010289340,0.243450951,0.264029632
8.0,406.0,7.292135223641e-03,3.049908595813e-04,9.433319138289e-01,2.301660890153e-03,9.410330585985e-01,9.456363849463e-01,0.253354727,0.010596468,0.242758259,0.263951195
8.0,408.0,7.213711225286e-03,3.234988132867e-04,9.439239384089e-01,2.442866191266e-03,9.414842305497e-01,9.463699683861e-01,0.250629998,0.011239500,0.239390498,0.261869498
8.0,410.0,7.187874816150e-03,3.325667754606e-04,9.441190594136e-01,2.511861049921e-03,9.416105368484e-01,9.466342648750e-01,0.249732350,0.011554553,0.238177796,0.261286903
8.0,412.0,7.144543399123e-03,3.032590807601e-04,9.444463962797e-01,2.291295567704e-03,9.421578778904e-01,9.467404735212e-01,0.248226862,0.010536300,0.237690562,0.258763162
