distance_m,wavelength_nm,attenuation_per_m,optical_depth,transmittance,path_loss_db
62.0,360.0,9.010906417364e-03,5.586761978766e-01,5.719657323496e-01,2.426299899
62.0,362.0,8.910235699738e-03,5.524346133838e-01,5.755468691531e-01,2.399193042
62.0,364.0,8.775368570623e-03,5.440728513786e-01,5.803796321442e-01,2.362878371
62.0,366.0,8.606089352376e-03,5.335775398473e-01,5.865029741733e-01,2.317297812
62.0,368.0,8.442191877956e-03,5.234158964333e-01,5.924931919413e-01,2.273166356
62.0,370.0,8.293479004540e-03,5.141956982815e-01,5.979813586871e-01,2.233123544
62.0,372.0,8.159762155435e-03,5.059052536370e-01,6.029594970170e-01,2.197118600
62.0,374.0,8.020860888458e-03,4.972933750844e-01,6.081745343808e-01,2.159717687
62.0,376.0,7.906602489062e-03,4.902093543218e-01,6.124981516257e-01,2.128952176
62.0,378.0,7.796821586622e-03,4.834029383706e-01,6.166812887512e-01,2.099392287
62.0,380.0,7.711359792400e-03,4.781043071288e-01,6.199575276196e-01,2.076380624
62.0,382.0,7.610065357832e-03,4.718240521856e-01,6.238632706406e-01,2.049105823
62.0,384.0,7.512792851830e-03,4.657931568135e-01,6.276370930781e-01,2.022913977
62.0,386.0,7.419402855952e-03,4.600029770690e-01,6.312817661347e-01,1.997767546
62.0,388.0,7.359761676293e-03,4.563052239302e-01,6.336204114688e-01,1.981708408
62.0,390.0,7.313741071094e-03,4.534519464078e-01,6.354308880142e-01,1.969316781
62.0,392.0,7.241217993107e-03,4.489555155726e-01,6.382944922272e-01,1.949789030
62.0,394.0,7.222074345802e-03,4.477686094397e-01,6.390525376500e-01,1.944634362
62.0,396.0,7.216196752604e-03,4.474041986614e-01,6.392854577193e-01,1.943051747
62.0,398.0,7.223476338366e-03,4.478555329787e-01,6.389969913560e-01,1.945011867
62.0,400.0,7.253808522356e-03,4.497361283861e-01,6.377964257916e-01,1.953179189
62.0,402.0,7.297092822081e-03,4.524197549690e-01,6.360871129534e-01,1.964834031
62.0,404.0,7.303232667298e-03,4.528004253725e-01,6.358450194973e-01,1.966487261
62.0,406.0,7.292135223641e-03,4.521123838657e-01,6.362826578020e-01,1.963499135
62.0,408.0,7.213711225286e-03,4.472500959677e-01,6.393839809216e-01,1.942382487
62.0,410.0,7.187874816150e-03,4.456482386013e-01,6.404090036123e-01,1.935425709
62.0,412.0,7.144543399123e-03,4.429616907456e-01,6.421318062073e-01,1.923758180
62.0,414.0,7.143637492892e-03,4.429055245593e-01,6.421678733148e-01,1.923514253
62.0,416.0,7.135080595916e-03,4.423749969468e-01,6.425086514916e-01,1.921210201
62.0,418.0,7.168799057154e-03,4.444655415435e-01,6.411668615264e-01,1.930289321
62.0,420.0,7.204721953181e-03,4.466927610972e-01,6.397404312317e-01,1.939962013
62.0,422.0,7.222780971318e-03,4.478124202217e-01,6.390245408719e-01,1.944824630
62.0,424.0,7.232910298468e-03,4.484404385050e-01,6.386233477682e-01,1.947552079
62.0,426.0,7.285046515327e-03,4.516728839503e-01,6.365623654375e-01,1.961590411
62.0,428.0,7.349128495696e-03,4.556459667332e-01,6.340382680075e-01,1.978845291
62.0,430.0,7.455097310597e-03,4.622160332570e-01,6.298862488645e-01,2.007378727
62.0,432.0,7.572896136960e-03,4.695195604915e-01,6.253026162090e-01,2.039097543
62.0,434.0,7.722470170618e-03,4.787931505783e-01,6.195306209906e-01,2.079372233
62.0,436.0,7.903766543389e-03,4.900335256901e-01,6.126058558061e-01,2.128188562
62.0,438.0,8.216734244034e-03,5.094375231301e-01,6.008334386961e-01,2.212459052
62.0,440.0,8.571324042880e-03,5.314220906586e-01,5.877685149476e-01,2.307936815
62.0,442.0,9.027488419921e-03,5.597042820351e-01,5.713780056090e-01,2.430764812
62.0,444.0,9.485181496220e-03,5.880812527656e-01,5.553919197351e-01,2.554004430
62.0,446.0,1.007435896844e-02,6.246102560433e-01,5.354700840845e-01,2.712647875
62.0,448.0,1.061497804633e-02,6.581286388725e-01,5.178194555573e-01,2.858216362
62.0,450.0,1.112699739305e-02,6.898738383691e-01,5.016393527128e-01,2.996084012
62.0,452.0,1.141037706817e-02,7.074433782265e-01,4.929027538618e-01,3.072387554
62.0,454.0,1.156507847319e-02,7.170348653378e-01,4.881976838312e-01,3.114042853
62.0,456.0,1.165106429946e-02,7.223659865665e-01,4.856019679807e-01,3.137195619
62.0,458.0,1.175829847849e-02,7.290145056664e-01,4.823841427609e-01,3.166069770
62.0,460.0,1.186674613428e-02,7.357382603254e-01,4.791515897586e-01,3.195270666
62.0,462.0,1.205637353789e-02,7.474951593492e-01,4.735512387899e-01,3.246330230
62.0,464.0,1.222714806386e-02,7.580831799593e-01,4.685637190885e-01,3.292313419
62.0,466.0,1.241903814858e-02,7.699803652120e-01,4.630221595639e-01,3.343982238
62.0,468.0,1.257201325038e-02,7.794648215236e-01,4.586514059951e-01,3.385172708
62.0,470.0,1.283604381141e-02,7.958347163074e-01,4.512044499778e-01,3.456266258
62.0,472.0,1.314110122105e-02,8.147482757051e-01,4.427507644591e-01,3.538406803
62.0,474.0,1.344715778091e-02,8.337237824164e-01,4.344285531581e-01,3.620816381
62.0,476.0,1.378418667130e-02,8.546195736206e-01,4.254450108052e-01,3.711565649
62.0,478.0,1.413216191905e-02,8.761940389811e-01,4.163645672252e-01,3.805262362
62.0,480.0,1.446105836676e-02,8.965856187391e-01,4.079602161620e-01,3.893821868
62.0,482.0,1.482085164323e-02,9.188928018803e-01,3.989605249775e-01,3.990700733
62.0,484.0,1.518151813511e-02,9.412541243768e-01,3.901382465347e-01,4.087814723
62.0,486.0,1.556303495983e-02,9.649081675095e-01,3.810181879819e-01,4.190542927
62.0,488.0,1.607537993942e-02,9.966735562440e-01,3.691052090351e-01,4.328498257
62.0,490.0,1.672853157561e-02,1.037168957688e+00,3.544567448908e-01,4.504367551
62.0,492.0,1.754246902578e-02,1.087633079598e+00,3.370132339234e-01,4.723530448
62.0,494.0,1.853717207993e-02,1.149304668956e+00,3.168570133169e-01,4.991366758
62.0,496.0,1.976262113856e-02,1.225282510591e+00,2.936747223837e-01,5.321334331
62.0,498.0,2.124879719143e-02,1.317425425869e+00,2.678239477082e-01,5.721505928
62.0,500.0,2.268568179718e-02,1.406512271425e+00,2.449962752963e-01,6.108405182
62.0,502.0,2.434325706370e-02,1.509281937949e+00,2.210686619968e-01,6.554728173
62.0,504.0,2.613150562929e-02,1.620153349016e+00,1.978683538396e-01,7.036236593
62.0,506.0,2.854041064458e-02,1.769505459964e+00,1.704172461404e-01,7.684864570
62.0,508.0,3.153995575512e-02,1.955477256817e+00,1.414969302023e-01,8.492529821
62.0,510.0,3.480012508463e-02,2.157607755247e+00,1.156013372104e-01,9.370371422
62.0,512.0,3.746090321893e-02,2.322575999574e+00,9.802075867059e-02,10.086819404
62.0,514.0,3.912227519045e-02,2.425581061808e+00,8.842672271994e-02,10.534164706
62.0,516.0,3.992422646334e-02,2.475302040727e+00,8.413757344519e-02,10.750100173
62.0,518.0,4.046674291916e-02,2.508938060988e+00,8.135458699449e-02,10.896179553
62.0,520.0,4.082981084306e-02,2.531448272270e+00,7.954373583757e-02,10.993940159
62.0,522.0,4.125341691052e-02,2.557711848452e+00,7.748182792903e-02,11.108001421
62.0,524.0,4.177754817459e-02,2.590207986825e+00,7.500443852793e-02,11.249130357
62.0,526.0,4.246219205357e-02,2.632655907321e+00,7.188728251339e-02,11.433479333
62.0,528.0,4.317733631914e-02,2.676994851787e+00,6.876950649888e-02,11.626040922
62.0,530.0,4.395296908500e-02,2.725084083270e+00,6.554069161066e-02,11.834889801
62.0,532.0,4.480907879581e-02,2.778162885340e+00,6.215258398255e-02,12.065408109
62.0,534.0,4.584565421664e-02,2.842430561432e+00,5.828383123303e-02,12.344519080
62.0,536.0,4.687268442274e-02,2.906106434210e+00,5.468824816591e-02,12.621059882
62.0,538.0,4.789015878967e-02,2.969189844960e+00,5.134489080842e-02,12.895027654
62.0,540.0,4.895806698389e-02,3.035400153001e+00,4.805542950337e-02,13.182575368
62.0,542.0,5.021639895350e-02,3.113416735117e+00,4.444882573120e-02,13.521397079
62.0,544.0,5.177514491951e-02,3.210058985010e+00,4.035423290701e-02,13.941109038
62.0,546.0,5.359429536727e-02,3.322846312771e+00,3.605007579450e-02,14.430938178
62.0,548.0,5.558384103828e-02,3.446198144373e+00,3.186655842278e-02,14.966648376
62.0,550.0,5.760377292229e-02,3.571433921182e+00,2.811550933753e-02,15.510540445
64.0,350.0,9.889596205244e-03,6.329341571356e-01,5.310313833484e-01,2.748798119
64.0,352.0,9.716301458359e-03,6.218432933350e-01,5.369537615321e-01,2.700631109
64.0,354.0,9.530050616577e-03,6.099232394609e-01,5.433925785809e-01,2.648862973
64.0,356.0,9.330572014292e-03,5.971566089147e-01,5.503743428480e-01,2.593418201
64.0,358.0,9.137606428434e-03,5.848068114198e-01,5.572134986994e-01,2.539783712
64.0,360.0,9.010906417364e-03,5.766980107113e-01,5.617502006602e-01,2.504567638
64.0,362.0,8.910235699738e-03,5.702550847832e-01,5.653812001629e-01,2.476586366
64.0,364.0,8.775368570623e-03,5.616235885199e-01,5.702824078279e-01,2.439100254
64.0,366.0,8.606089352376e-03,5.507897185521e-01,5.764943622732e-01,2.392049355
64.0,368.0,8.442191877956e-03,5.403002801892e-01,5.825732908886e-01,2.346494303
64.0,370.0,8.293479004540e-03,5.307826562906e-01,5.881444745244e-01,2.305159787
64.0,372.0,8.159762155435e-03,5.222247779478e-01,5.931993420054e-01,2.267993394
64.0,374.0,8.020860888458e-03,5.133350968613e-01,5.984962038000e-01,2.229385999
64.0,376.0,7.906602489062e-03,5.060225593000e-01,6.028887706018e-01,2.197628052
64.0,378.0,7.796821586622e-03,4.989965815438e-01,6.071395692153e-01,2.167114619
64.0,380.0,7.711359792400e-03,4.935270267136e-01,6.104694505616e-01,2.143360644
64.0,382.0,7.610065357832e-03,4.870441829012e-01,6.144398846081e-01,2.115206011
64.0,384.0,7.512792851830e-03,4.808187425171e-01,6.182769748752e-01,2.088169267
64.0,386.0,7.419402855952e-03,4.748417827809e-01,6.219834571734e-01,2.062211660
64.0,388.0,7.359761676293e-03,4.710247472828e-01,6.243621269541e-01,2.045634486
64.0,390.0,7.313741071094e-03,4.680794285500e-01,6.262037832237e-01,2.032843129
64.0,392.0,7.241217993107e-03,4.634379515588e-01,6.291170493741e-01,2.012685451
64.0,394.0,7.222074345802e-03,4.622127581313e-01,6.298883118245e-01,2.007364503
64.0,396.0,7.216196752604e-03,4.618365921667e-01,6.301252989394e-01,2.005730835
64.0,398.0,7.223476338366e-03,4.623024856554e-01,6.298317960413e-01,2.007754185
64.0,400.0,7.253808522356e-03,4.642437454308e-01,6.286103149001e-01,2.016184969
64.0,402.0,7.297092822081e-03,4.670139406132e-01,6.268713513804e-01,2.028215774
64.0,404.0,7.303232667298e-03,4.674068907071e-01,6.266250706153e-01,2.029922334
64.0,406.0,7.292135223641e-03,4.666966543130e-01,6.270702806293e-01,2.026837817
64.0,408.0,7.213711225286e-03,4.616775184183e-01,6.302255433055e-01,2.005039987
64.0,410.0,7.187874816150e-03,4.600239882336e-01,6.312685023090e-01,1.997858796
64.0,412.0,7.144543399123e-03,4.572507775439e-01,6.330215725607e-01,1.985814895
64.0,414.0,7.143637492892e-03,4.571927995451e-01,6.330582749487e-01,1.985563100
64.0,416.0,7.135080595916e-03,4.566451581386e-01,6.334050588207e-01,1.983184724
64.0,418.0,7.168799057154e-03,4.588031396579e-01,6.320396561962e-01,1.992556718
64.0,420.0,7.204721953181e-03,4.611022050036e-01,6.305882248326e-01,2.002541432
64.0,422.0,7.222780971318e-03,4.622579821644e-01,6.298598263788e-01,2.007560909
64.0,424.0,7.232910298468e-03,4.629062591020e-01,6.294516351042e-01,2.010376340
64.0,426.0,7.285046515327e-03,4.662429769809e-01,6.273548327438e-01,2.024867521
64.0,428.0,7.349128495696e-03,4.703442237245e-01,6.247871646981e-01,2.042679010
64.0,430.0,7.455097310597e-03,4.771262278782e-01,6.205641918481e-01,2.072132879
64.0,432.0,7.572896136960e-03,4.846653527654e-01,6.159032726079e-01,2.104874883
64.0,434.0,7.722470170618e-03,4.942380909196e-01,6.100355218803e-01,2.146448756
64.0,436.0,7.903766543389e-03,5.058410587769e-01,6.029982051599e-01,2.196839805
64.0,438.0,8.216734244034e-03,5.258709916182e-01,5.910403489224e-01,2.283828699
64.0,440.0,8.571324042880e-03,5.485647387443e-01,5.777784786253e-01,2.382386390
64.0,442.0,9.027488419921e-03,5.777592588749e-01,5.611543605143e-01,2.509176580
64.0,444.0,9.485181496220e-03,6.070516157581e-01,5.449552402038e-01,2.636391670
64.0,446.0,1.007435896844e-02,6.447589739802e-01,5.247890146719e-01,2.800152646
64.0,448.0,1.061497804633e-02,6.793585949651e-01,5.069420432888e-01,2.950416890
64.0,450.0,1.112699739305e-02,7.121278331552e-01,4.905991728503e-01,3.092731883
64.0,452.0,1.141037706817e-02,7.302641323629e-01,4.817817191389e-01,3.171496830
64.0,454.0,1.156507847319e-02,7.401650222842e-01,4.770351875890e-01,3.214495849
64.0,456.0,1.165106429946e-02,7.456681151654e-01,4.744172286864e-01,3.238395477
64.0,458.0,1.175829847849e-02,7.525311026234e-01,4.711724563479e-01,3.268201053
64.0,460.0,1.186674613428e-02,7.594717525939e-01,4.679135358484e-01,3.298343913
64.0,462.0,1.205637353789e-02,7.716079064250e-01,4.622691848316e-01,3.351050560
64.0,464.0,1.222714806386e-02,7.825374760870e-01,4.572442915548e-01,3.398517077
64.0,466.0,1.241903814858e-02,7.948184415091e-01,4.516632307734e-01,3.451852633
64.0,468.0,1.257201325038e-02,8.046088480243e-01,4.472628400918e-01,3.494371828
64.0,470.0,1.283604381141e-02,8.215068039302e-01,4.397685100978e-01,3.567758718
64.0,472.0,1.314110122105e-02,8.410304781472e-01,4.312658843036e-01,3.652548958
64.0,474.0,1.344715778091e-02,8.606180979782e-01,4.229006075071e-01,3.737616910
64.0,476.0,1.378418667130e-02,8.821879469632e-01,4.138763807520e-01,3.831293574
64.0,478.0,1.413216191905e-02,9.044583628192e-01,4.047610593803e-01,3.928012761
64.0,480.0,1.446105836676e-02,9.255077354726e-01,3.963301371108e-01,4.019429025
64.0,482.0,1.482085164323e-02,9.485345051667e-01,3.873082059262e-01,4.119433015
64.0,484.0,1.518151813511e-02,9.716171606470e-01,3.784704953557e-01,4.219679714
64.0,486.0,1.556303495983e-02,9.960342374291e-01,3.693412603879e-01,4.325721731
64.0,488.0,1.607537993942e-02,1.028824316123e+00,3.574269347268e-01,4.468127233
64.0,490.0,1.672853157561e-02,1.070626020839e+00,3.427938541377e-01,4.649669730
64.0,492.0,1.754246902578e-02,1.122718017650e+00,3.253941645068e-01,4.875902398
64.0,494.0,1.853717207993e-02,1.186379013116e+00,3.053248420888e-01,5.152378588
64.0,496.0,1.976262113856e-02,1.264807752868e+00,2.822935610518e-01,5.492990277
64.0,498.0,2.124879719143e-02,1.359923020252e+00,2.566805353961e-01,5.906070635
64.0,500.0,2.268568179718e-02,1.451883635020e+00,2.341288591606e-01,6.305450511
64.0,502.0,2.434325706370e-02,1.557968452077e+00,2.105634066290e-01,6.766171017
64.0,504.0,2.613150562929e-02,1.672416360275e+00,1.877927420333e-01,7.263211967
64.0,506.0,2.854041064458e-02,1.826586281253e+00,1.609621103310e-01,7.932763427
64.0,508.0,3.153995575512e-02,2.018557168328e+00,1.328470027317e-01,8.766482396
64.0,510.0,3.480012508463e-02,2.227208005416e+00,1.078290684253e-01,9.672641468
64.0,512.0,3.746090321893e-02,2.397497806012e+00,9.094523143520e-02,10.412200675
64.0,514.0,3.912227519045e-02,2.503825612189e+00,8.177157315705e-02,10.873976470
64.0,516.0,3.992422646334e-02,2.555150493654e+00,7.768054075919e-02,11.096877598
64.0,518.0,4.046674291916e-02,2.589871546826e+00,7.502967726652e-02,11.247669216
64.0,520.0,4.082981084306e-02,2.613107893956e+00,7.330636096659e-02,11.348583390
64.0,522.0,4.125341691052e-02,2.640218682273e+00,7.134566581793e-02,11.466324047
64.0,524.0,4.177754817459e-02,2.673763083174e+00,6.899211314434e-02,11.612005529
64.0,526.0,4.246219205357e-02,2.717580291428e+00,6.603434513797e-02,11.802301247
64.0,528.0,4.317733631914e-02,2.763349524425e+00,6.308012568465e-02,12.001074500
64.0,530.0,4.395296908500e-02,2.812990021440e+00,6.002524702948e-02,12.216660440
64.0,532.0,4.480907879581e-02,2.867781042932e+00,5.682487875329e-02,12.454614823
64.0,534.0,4.584565421664e-02,2.934121869865e+00,5.317739548300e-02,12.742729373
64.0,536.0,4.687268442274e-02,2.999851803055e+00,4.979444720603e-02,13.028190846
64.0,538.0,4.789015878967e-02,3.064970162539e+00,4.665523391743e-02,13.310996288
64.0,540.0,4.895806698389e-02,3.133316286969e+00,4.357305662479e-02,13.607819735
64.0,542.0,5.021639895350e-02,3.213849533024e+00,4.020155779358e-02,13.957571179
64.0,544.0,5.177514491951e-02,3.313609274849e+00,3.638461440598e-02,14.390822233
64.0,546.0,5.359429536727e-02,3.430034903505e+00,3.238581037488e-02,14.896452313
64.0,548.0,5.558384103828e-02,3.557365826450e+00,2.851383626739e-02,15.449443485
64.0,550.0,5.760377292229e-02,3.686641467027e+00,2.505601233124e-02,16.010880459
66.0,350.0,9.889596205244e-03,6.527133495461e-01,5.206312040725e-01,2.834698060
66.0,352.0,9.716301458359e-03,6.412758962517e-01,5.266200826258e-01,2.785025831
66.0,354.0,9.530050616577e-03,6.289833406941e-01,5.331335407534e-01,2.731639941
66.0,356.0,9.330572014292e-03,6.158177529433e-01,5.401989653453e-01,2.674462520
66.0,358.0,9.137606428434e-03,6.030820242766e-01,5.471227891787e-01,2.619151953
66.0,360.0,9.010906417364e-03,5.947198235460e-01,5.517171223622e-01,2.582835376
66.0,362.0,8.910235699738e-03,5.880755561827e-01,5.553950835803e-01,2.553979690
66.0,364.0,8.775368570623e-03,5.791743256611e-01,5.603608511836e-01,2.515322137
66.0,366.0,8.606089352376e-03,5.680018972568e-01,5.666565462882e-01,2.466800897
66.0,368.0,8.442191877956e-03,5.571846639451e-01,5.728194751820e-01,2.419822250
66.0,370.0,8.293479004540e-03,5.473696142996e-01,5.784694086001e-01,2.377196031
66.0,372.0,8.159762155435e-03,5.385443022587e-01,5.835971754265e-01,2.338868187
66.0,374.0,8.020860888458e-03,5.293768186382e-01,5.889718916425e-01,2.299054312
66.0,376.0,7.906602489062e-03,5.218357642781e-01,5.934301495491e-01,2.266303929
66.0,378.0,7.796821586622e-03,5.145902247171e-01,5.977454857652e-01,2.234836950
66.0,380.0,7.711359792400e-03,5.089497462984e-01,6.011265828159e-01,2.210340664
66.0,382.0,7.610065357832e-03,5.022643136169e-01,6.051588377844e-01,2.181306199
66.0,384.0,7.512792851830e-03,4.958443282208e-01,6.090564465941e-01,2.153424556
66.0,386.0,7.419402855952e-03,4.896805884928e-01,6.128221053589e-01,2.126655775
66.0,388.0,7.359761676293e-03,4.857442706353e-01,6.152391219075e-01,2.109560564
66.0,390.0,7.313741071094e-03,4.827069106922e-01,6.171106654086e-01,2.096369477
66.0,392.0,7.241217993107e-03,4.779203875451e-01,6.200715604362e-01,2.075581871
66.0,394.0,7.222074345802e-03,4.766569068229e-01,6.208555040436e-01,2.070094644
66.0,396.0,7.216196752604e-03,4.762689856719e-01,6.210963937455e-01,2.068409924
66.0,398.0,7.223476338366e-03,4.767494383322e-01,6.207980580047e-01,2.070496503
66.0,400.0,7.253808522356e-03,4.787513624755e-01,6.195565105408e-01,2.079190749
66.0,402.0,7.297092822081e-03,4.816081262573e-01,6.177891096660e-01,2.091597517
66.0,404.0,7.303232667298e-03,4.820133560417e-01,6.175388138355e-01,2.093357407
66.0,406.0,7.292135223641e-03,4.812809247603e-01,6.179912842617e-01,2.090176499
66.0,408.0,7.213711225286e-03,4.761049408689e-01,6.211982897386e-01,2.067697486
66.0,410.0,7.187874816150e-03,4.743997378659e-01,6.222584625757e-01,2.060291884
66.0,412.0,7.144543399123e-03,4.715398643421e-01,6.240405901930e-01,2.047871611
66.0,414.0,7.143637492892e-03,4.714800745309e-01,6.240779025775e-01,2.047611947
66.0,416.0,7.135080595916e-03,4.709153193305e-01,6.244304533615e-01,2.045159246
66.0,418.0,7.168799057154e-03,4.731407377722e-01,6.230423794106e-01,2.054824116
66.0,420.0,7.204721953181e-03,4.755116489099e-01,6.215669510399e-01,2.065120852
66.0,422.0,7.222780971318e-03,4.767035441070e-01,6.208265497043e-01,2.070297187
66.0,424.0,7.232910298468e-03,4.773720796989e-01,6.204116437646e-01,2.073200600
66.0,426.0,7.285046515327e-03,4.808130700116e-01,6.182804820647e-01,2.088144631
66.0,428.0,7.349128495696e-03,4.850424807159e-01,6.156710420621e-01,2.106512729
66.0,430.0,7.455097310597e-03,4.920364224994e-01,6.113800974356e-01,2.136887032
66.0,432.0,7.572896136960e-03,4.998111450394e-01,6.066452168535e-01,2.170652223
66.0,434.0,7.722470170618e-03,5.096830312608e-01,6.006859473076e-01,2.213525280
66.0,436.0,7.903766543389e-03,5.216485918637e-01,5.935412336986e-01,2.265491049
66.0,438.0,8.216734244034e-03,5.423044601062e-01,5.814068784394e-01,2.355198345
66.0,440.0,8.571324042880e-03,5.657073868301e-01,5.679582384441e-01,2.456835965
66.0,442.0,9.027488419921e-03,5.958142357148e-01,5.511136467156e-01,2.587588348
66.0,444.0,9.485181496220e-03,6.260219787505e-01,5.347146821422e-01,2.718778909
66.0,446.0,1.007435896844e-02,6.649076919170e-01,5.143210015012e-01,2.887657416
66.0,448.0,1.061497804633e-02,7.005885510578e-01,4.962931239754e-01,3.042617418
66.0,450.0,1.112699739305e-02,7.343818279413e-01,4.798019674888e-01,3.189379755
66.0,452.0,1.141037706817e-02,7.530848864992e-01,4.709116008743e-01,3.270606106
66.0,454.0,1.156507847319e-02,7.632951792305e-01,4.661279185355e-01,3.314948844
66.0,456.0,1.165106429946e-02,7.689702437644e-01,4.634901044788e-01,3.339595336
66.0,458.0,1.175829847849e-02,7.760476995803e-01,4.602213546040e-01,3.370332336
66.0,460.0,1.186674613428e-02,7.832052448625e-01,4.569390600175e-01,3.401417160
66.0,462.0,1.205637353789e-02,7.957206535007e-01,4.512559185590e-01,3.455770890
66.0,464.0,1.222714806386e-02,8.069917722148e-01,4.461983154951e-01,3.504720736
66.0,466.0,1.241903814858e-02,8.196565178063e-01,4.405829609209e-01,3.559723027
66.0,468.0,1.257201325038e-02,8.297528745251e-01,4.361570585246e-01,3.603570947
66.0,470.0,1.283604381141e-02,8.471788915531e-01,4.286224182477e-01,3.679251178
66.0,472.0,1.314110122105e-02,8.673126805893e-01,4.200789200023e-01,3.766691113
66.0,474.0,1.344715778091e-02,8.875124135401e-01,4.116785660834e-01,3.854417438
66.0,476.0,1.378418667130e-02,9.097563203058e-01,4.026223229653e-01,3.951021498
66.0,478.0,1.413216191905e-02,9.327226866573e-01,3.934809253402e-01,4.050763160
66.0,480.0,1.446105836676e-02,9.544298522062e-01,3.850316069053e-01,4.145036182
66.0,482.0,1.482085164323e-02,9.781762084532e-01,3.759962126234e-01,4.248165297
66.0,484.0,1.518151813511e-02,1.001980196917e+00,3.671516882210e-01,4.351544705
66.0,486.0,1.556303495983e-02,1.027160307349e+00,3.580221914011e-01,4.460900535
66.0,488.0,1.607537993942e-02,1.060975076002e+00,3.461181542307e-01,4.607756209
66.0,490.0,1.672853157561e-02,1.104083083990e+00,3.315147140754e-01,4.794971909
66.0,492.0,1.754246902578e-02,1.157802955701e+00,3.141756810628e-01,5.028274348
66.0,494.0,1.853717207993e-02,1.223453357275e+00,2.942123900642e-01,5.313390419
66.0,496.0,1.976262113856e-02,1.304332995145e+00,2.713534687782e-01,5.664646224
66.0,498.0,2.124879719143e-02,1.402420614634e+00,2.460007695914e-01,6.090635342
66.0,500.0,2.268568179718e-02,1.497254998614e+00,2.237434941636e-01,6.502495839
66.0,502.0,2.434325706370e-02,1.606654966204e+00,2.005573644439e-01,6.977613861
66.0,504.0,2.613150562929e-02,1.724679371533e+00,1.782301882846e-01,7.490187341
66.0,506.0,2.854041064458e-02,1.883667102542e+00,1.520315669276e-01,8.180662284
66.0,508.0,3.153995575512e-02,2.081637079838e+00,1.247258587841e-01,9.040434971
66.0,510.0,3.480012508463e-02,2.296808255586e+00,1.005793555511e-01,9.974911514
66.0,512.0,3.746090321893e-02,2.472419612449e+00,8.438044382618e-02,10.737581946
66.0,514.0,3.912227519045e-02,2.582070162570e+00,7.561730177149e-02,11.213788235
66.0,516.0,3.992422646334e-02,2.634998946580e+00,7.171904495880e-02,11.443655023
66.0,518.0,4.046674291916e-02,2.670805032665e+00,6.919649744027e-02,11.599158879
66.0,520.0,4.082981084306e-02,2.694767515642e+00,6.755808614693e-02,11.703226621
66.0,522.0,4.125341691052e-02,2.722725516094e+00,6.569545617413e-02,11.824646674
66.0,524.0,4.177754817459e-02,2.757318179523e+00,6.346173332595e-02,11.974880702
66.0,526.0,4.246219205357e-02,2.802504675536e+00,6.065794373280e-02,12.171123161
66.0,528.0,4.317733631914e-02,2.849704197063e+00,5.786143392575e-02,12.376108078
66.0,530.0,4.395296908500e-02,2.900895959610e+00,5.497394355180e-02,12.598431078
66.0,532.0,4.480907879581e-02,2.957399200523e+00,5.195386319309e-02,12.843821536
66.0,534.0,4.584565421664e-02,3.025813178298e+00,4.851835115384e-02,13.140939666
66.0,536.0,4.687268442274e-02,3.093597171901e+00,4.533857008972e-02,13.435321810
66.0,538.0,4.789015878967e-02,3.160750480118e+00,4.239391334986e-02,13.726964922
66.0,540.0,4.895806698389e-02,3.231232420937e+00,3.950877732753e-02,14.033064102
66.0,542.0,5.021639895350e-02,3.314282330931e+00,3.636013375930e-02,14.393745278
66.0,544.0,5.177514491951e-02,3.417159564688e+00,3.280548458256e-02,14.840535427
66.0,546.0,5.359429536727e-02,3.537223494240e+00,2.909399468718e-02,15.361966448
66.0,548.0,5.558384103828e-02,3.668533508526e+00,2.551385838084e-02,15.932238594
66.0,550.0,5.760377292229e-02,3.801849012871e+00,2.232944622865e-02,16.511220473
68.0,350.0,9.889596205244e-03,6.724925419566e-01,5.104347109297e-01,2.920598001
68.0,352.0,9.716301458359e-03,6.607084991684e-01,5.164852754426e-01,2.869420553
68.0,354.0,9.530050616577e-03,6.480434419272e-01,5.230681895187e-01,2.814416909
68.0,356.0,9.330572014292e-03,6.344788969719e-01,5.302117112693e-01,2.755506838
68.0,358.0,9.137606428434e-03,6.213572371335e-01,5.372148146759e-01,2.698520194
68.0,360.0,9.010906417364e-03,6.127416363808e-01,5.418632387668e-01,2.661103115
68.0,362.0,8.910235699738e-03,6.058960275822e-01,5.455853480382e-01,2.631373014
68.0,364.0,8.775368570623e-03,5.967250628024e-01,5.506119060120e-01,2.591544020
68.0,366.0,8.606089352376e-03,5.852140759616e-01,5.569866116039e-01,2.541552439
68.0,368.0,8.442191877956e-03,5.740690477010e-01,5.632289641142e-01,2.493150196
68.0,370.0,8.293479004540e-03,5.639565723087e-01,5.689534989795e-01,2.449232274
68.0,372.0,8.159762155435e-03,5.548638265696e-01,5.741504399084e-01,2.409742981
68.0,374.0,8.020860888458e-03,5.454185404151e-01,5.795991468992e-01,2.368722624
68.0,376.0,7.906602489062e-03,5.376489692562e-01,5.841199232196e-01,2.334979805
68.0,378.0,7.796821586622e-03,5.301838678903e-01,5.884967540734e-01,2.302559282
68.0,380.0,7.711359792400e-03,5.243724658832e-01,5.919267020413e-01,2.277320684
68.0,382.0,7.610065357832e-03,5.174844443326e-01,5.960179801514e-01,2.247406386
68.0,384.0,7.512792851830e-03,5.108699139244e-01,5.999734264934e-01,2.218679846
68.0,386.0,7.419402855952e-03,5.045193942047e-01,6.037956934147e-01,2.191099889
